COUNTY,RPL_THEME1,STATE
WESTMORELAND,0.3905,PENNSYLVANIA
ERIE,0.44,PENNSYLVANIA
PHILADELPHIA,0.3702,PENNSYLVANIA
YORK,0.3019,PENNSYLVANIA
LEBANON,0.4825,PENNSYLVANIA
NORTHAMPTON,0.5742,PENNSYLVANIA
NORTHUMBERLAND,0.4081,PENNSYLVANIA
BLAIR,0.4945,PENNSYLVANIA
PHILADELPHIA,0.2137,PENNSYLVANIA
PHILADELPHIA,0.243,PENNSYLVANIA
MERCER,0.403,PENNSYLVANIA
LAWRENCE,0.5374,PENNSYLVANIA
NORTHAMPTON,0.372,PENNSYLVANIA
LUZERNE,0.2559,PENNSYLVANIA
ALLEGHENY,0.1332,PENNSYLVANIA
WAYNE,0.3671,PENNSYLVANIA
BUCKS,0.3783,PENNSYLVANIA
WESTMORELAND,0.3797,PENNSYLVANIA
ALLEGHENY,0.3257,PENNSYLVANIA
CRAWFORD,0.3172,PENNSYLVANIA
MONROE,0.5676,PENNSYLVANIA
BEAVER,0.3887,PENNSYLVANIA
MONTGOMERY,0.1336,PENNSYLVANIA
ALLEGHENY,0.3096,PENNSYLVANIA
CHESTER,0.3438,PENNSYLVANIA
DAUPHIN,0.2815,PENNSYLVANIA
WYOMING,0.3666,PENNSYLVANIA
WASHINGTON,0.2512,PENNSYLVANIA
ERIE,0.1774,PENNSYLVANIA
WESTMORELAND,0.2994,PENNSYLVANIA
LEBANON,0.0945,PENNSYLVANIA
BEAVER,0.4289,PENNSYLVANIA
CHESTER,0.1096,PENNSYLVANIA
DELAWARE,0.1655,PENNSYLVANIA
BEAVER,0.4649,PENNSYLVANIA
MONTGOMERY,0.3357,PENNSYLVANIA
MONTGOMERY,0.2057,PENNSYLVANIA
ALLEGHENY,0.1538,PENNSYLVANIA
ERIE,0.1866,PENNSYLVANIA
INDIANA,0.4224,PENNSYLVANIA
ERIE,0.4837,PENNSYLVANIA
DELAWARE,0.2719,PENNSYLVANIA
LUZERNE,0.7023,PENNSYLVANIA
LYCOMING,0.4447,PENNSYLVANIA
BUCKS,0.4265,PENNSYLVANIA
CAMBRIA,0.4401,PENNSYLVANIA
MONTGOMERY,0.0981,PENNSYLVANIA
CRAWFORD,0.4471,PENNSYLVANIA
PHILADELPHIA,0.5013,PENNSYLVANIA
MCKEAN,0.3767,PENNSYLVANIA
WESTMORELAND,0.5281,PENNSYLVANIA
ERIE,0.3442,PENNSYLVANIA
MONTGOMERY,0.2147,PENNSYLVANIA
CHESTER,0.2784,PENNSYLVANIA
ARMSTRONG,0.6267,PENNSYLVANIA
TIOGA,0.4853,PENNSYLVANIA
CUMBERLAND,0.3436,PENNSYLVANIA
MONTGOMERY,0.2655,PENNSYLVANIA
ALLEGHENY,0.3004,PENNSYLVANIA
ERIE,0.1271,PENNSYLVANIA
WASHINGTON,0.4137,PENNSYLVANIA
PHILADELPHIA,0.4643,PENNSYLVANIA
MONROE,0.3697,PENNSYLVANIA
BEAVER,0.2937,PENNSYLVANIA
YORK,0.1598,PENNSYLVANIA
WASHINGTON,0.3721,PENNSYLVANIA
ALLEGHENY,0.3256,PENNSYLVANIA
DELAWARE,0.3375,PENNSYLVANIA
LUZERNE,0.5116,PENNSYLVANIA
MONTGOMERY,0.1223,PENNSYLVANIA
ALLEGHENY,0.3299,PENNSYLVANIA
WESTMORELAND,0.5726,PENNSYLVANIA
WASHINGTON,0.352,PENNSYLVANIA
LANCASTER,0.3111,PENNSYLVANIA
YORK,0.2685,PENNSYLVANIA
UNION,0.4073,PENNSYLVANIA
WESTMORELAND,0.225,PENNSYLVANIA
DELAWARE,0.4357,PENNSYLVANIA
MONTGOMERY,0.177,PENNSYLVANIA
DELAWARE,0.2669,PENNSYLVANIA
CHESTER,0.1939,PENNSYLVANIA
NORTHUMBERLAND,0.4374,PENNSYLVANIA
PHILADELPHIA,0.0691,PENNSYLVANIA
BEAVER,0.3513,PENNSYLVANIA
LEHIGH,0.2203,PENNSYLVANIA
BRADFORD,0.4896,PENNSYLVANIA
DELAWARE,0.3171,PENNSYLVANIA
BUCKS,0.4024,PENNSYLVANIA
PHILADELPHIA,0.1582,PENNSYLVANIA
PHILADELPHIA,0.4964,PENNSYLVANIA
DAUPHIN,0.3319,PENNSYLVANIA
FAYETTE,0.4422,PENNSYLVANIA
MONTGOMERY,0.2346,PENNSYLVANIA
ELK,0.2031,PENNSYLVANIA
ALLEGHENY,0.4544,PENNSYLVANIA
CENTRE,0.2477,PENNSYLVANIA
BUTLER,0.5204,PENNSYLVANIA
YORK,0.2743,PENNSYLVANIA
CRAWFORD,0.5097,PENNSYLVANIA
FAYETTE,0.4102,PENNSYLVANIA
YORK,0.4487,PENNSYLVANIA
CARBON,0.3903,PENNSYLVANIA
CUMBERLAND,0.1266,PENNSYLVANIA
FRANKLIN,0.4321,PENNSYLVANIA
LEBANON,0.3418,PENNSYLVANIA
BUTLER,0.3278,PENNSYLVANIA
CARBON,0.3644,PENNSYLVANIA
PHILADELPHIA,0.671,PENNSYLVANIA
SCHUYLKILL,0.3775,PENNSYLVANIA
BERKS,0.5438,PENNSYLVANIA
SNYDER,0.525,PENNSYLVANIA
ADAMS,0.3846,PENNSYLVANIA
WASHINGTON,0.4913,PENNSYLVANIA
ALLEGHENY,0.3875,PENNSYLVANIA
LACKAWANNA,0.3973,PENNSYLVANIA
ARMSTRONG,0.5207,PENNSYLVANIA
LANCASTER,0.2731,PENNSYLVANIA
ADAMS,0.3681,PENNSYLVANIA
ALLEGHENY,0.3883,PENNSYLVANIA
CUMBERLAND,0.5792,PENNSYLVANIA
CAMBRIA,0.4294,PENNSYLVANIA
LACKAWANNA,0.5713,PENNSYLVANIA
WAYNE,0.6023,PENNSYLVANIA
BERKS,0.4136,PENNSYLVANIA
ALLEGHENY,0.4506,PENNSYLVANIA
NORTHAMPTON,0.4659,PENNSYLVANIA
LACKAWANNA,0.3919,PENNSYLVANIA
LACKAWANNA,0.4617,PENNSYLVANIA
ALLEGHENY,0.0914,PENNSYLVANIA
VENANGO,0.5547,PENNSYLVANIA
LUZERNE,0.5755,PENNSYLVANIA
LUZERNE,0.3872,PENNSYLVANIA
CENTRE,0.4514,PENNSYLVANIA
MONROE,0.474,PENNSYLVANIA
PHILADELPHIA,0.328,PENNSYLVANIA
DELAWARE,0.0273,PENNSYLVANIA
DELAWARE,0.2182,PENNSYLVANIA
LACKAWANNA,0.357,PENNSYLVANIA
CHESTER,0.3005,PENNSYLVANIA
YORK,0.2096,PENNSYLVANIA
CHESTER,0.4674,PENNSYLVANIA
DELAWARE,0.0661,PENNSYLVANIA
WASHINGTON,0.4078,PENNSYLVANIA
CHESTER,0.3024,PENNSYLVANIA
MONTGOMERY,0.1758,PENNSYLVANIA
SUSQUEHANNA,0.3604,PENNSYLVANIA
WESTMORELAND,0.2836,PENNSYLVANIA
SCHUYLKILL,0.4279,PENNSYLVANIA
FULTON,0.5644,PENNSYLVANIA
MIFFLIN,0.4022,PENNSYLVANIA
WESTMORELAND,0.5429,PENNSYLVANIA
MONTOUR,0.1689,PENNSYLVANIA
WASHINGTON,0.4899,PENNSYLVANIA
CUMBERLAND,0.5242,PENNSYLVANIA
PHILADELPHIA,0.2365,PENNSYLVANIA
BERKS,0.2915,PENNSYLVANIA
ERIE,0.6637,PENNSYLVANIA
ALLEGHENY,0.3874,PENNSYLVANIA
CHESTER,0.1623,PENNSYLVANIA
LUZERNE,0.4229,PENNSYLVANIA
ALLEGHENY,0.3562,PENNSYLVANIA
LACKAWANNA,0.4817,PENNSYLVANIA
DELAWARE,0.4446,PENNSYLVANIA
FRANKLIN,0.4307,PENNSYLVANIA
POTTER,0.4098,PENNSYLVANIA
YORK,0.1503,PENNSYLVANIA
LEHIGH,0.3283,PENNSYLVANIA
LACKAWANNA,0.4178,PENNSYLVANIA
MONROE,0.4507,PENNSYLVANIA
CAMERON,0.3849,PENNSYLVANIA
LANCASTER,0.215,PENNSYLVANIA
PHILADELPHIA,0.4453,PENNSYLVANIA
CUMBERLAND,0.1597,PENNSYLVANIA
LAWRENCE,0.4889,PENNSYLVANIA
LACKAWANNA,0.5784,PENNSYLVANIA
LEHIGH,0.2852,PENNSYLVANIA
ALLEGHENY,0.1111,PENNSYLVANIA
CAMBRIA,0.4195,PENNSYLVANIA
MONTGOMERY,0.0818,PENNSYLVANIA
ALLEGHENY,0.4268,PENNSYLVANIA
MONTGOMERY,0.3985,PENNSYLVANIA
ALLEGHENY,0.281,PENNSYLVANIA
NORTHAMPTON,0.3462,PENNSYLVANIA
BUCKS,0.2798,PENNSYLVANIA
CENTRE,0.112,PENNSYLVANIA
ERIE,0.4116,PENNSYLVANIA
FRANKLIN,0.5075,PENNSYLVANIA
LEHIGH,0.2803,PENNSYLVANIA
CRAWFORD,0.4505,PENNSYLVANIA
YORK,0.5463,PENNSYLVANIA
INDIANA,0.6254,PENNSYLVANIA
MONTGOMERY,0.2091,PENNSYLVANIA
PHILADELPHIA,0.2434,PENNSYLVANIA
COLUMBIA,0.3275,PENNSYLVANIA
WESTMORELAND,0.4752,PENNSYLVANIA
MONTGOMERY,0.3366,PENNSYLVANIA
ALLEGHENY,0.3075,PENNSYLVANIA
BUCKS,0.1892,PENNSYLVANIA
LANCASTER,0.4683,PENNSYLVANIA
BUCKS,0.2873,PENNSYLVANIA
MERCER,0.3356,PENNSYLVANIA
BERKS,0.1331,PENNSYLVANIA
CHESTER,0.2079,PENNSYLVANIA
FRANKLIN,0.484,PENNSYLVANIA
PHILADELPHIA,0.4545,PENNSYLVANIA
CHESTER,0.1905,PENNSYLVANIA
CAMBRIA,0.2417,PENNSYLVANIA
CENTRE,0.2021,PENNSYLVANIA
BUCKS,0.3485,PENNSYLVANIA
PHILADELPHIA,0.1637,PENNSYLVANIA
WESTMORELAND,0.4463,PENNSYLVANIA
LYCOMING,0.2648,PENNSYLVANIA
YORK,0.3211,PENNSYLVANIA
ARMSTRONG,0.3943,PENNSYLVANIA
BUCKS,0.433,PENNSYLVANIA
BUCKS,0.3262,PENNSYLVANIA
CENTRE,0.3323,PENNSYLVANIA
YORK,0.3353,PENNSYLVANIA
LACKAWANNA,0.4393,PENNSYLVANIA
MONTGOMERY,0.1206,PENNSYLVANIA
ALLEGHENY,0.1834,PENNSYLVANIA
PHILADELPHIA,0.1857,PENNSYLVANIA
PHILADELPHIA,0.6367,PENNSYLVANIA
SCHUYLKILL,0.4398,PENNSYLVANIA
FOREST,0.6112,PENNSYLVANIA
LANCASTER,0.1678,PENNSYLVANIA
LUZERNE,0.5081,PENNSYLVANIA
BERKS,0.519,PENNSYLVANIA
CUMBERLAND,0.2935,PENNSYLVANIA
FAYETTE,0.4951,PENNSYLVANIA
MONTGOMERY,0.2195,PENNSYLVANIA
YORK,0.2857,PENNSYLVANIA
BUCKS,0.3745,PENNSYLVANIA
MONTGOMERY,0.0652,PENNSYLVANIA
PHILADELPHIA,0.2968,PENNSYLVANIA
DELAWARE,0.2531,PENNSYLVANIA
BLAIR,0.2484,PENNSYLVANIA
INDIANA,0.6834,PENNSYLVANIA
LACKAWANNA,0.4718,PENNSYLVANIA
ALLEGHENY,0.33,PENNSYLVANIA
MONTGOMERY,0.3337,PENNSYLVANIA
LANCASTER,0.5868,PENNSYLVANIA
DELAWARE,0.3482,PENNSYLVANIA
CHESTER,0.271,PENNSYLVANIA
CHESTER,0.3939,PENNSYLVANIA
LEHIGH,0.12,PENNSYLVANIA
PIKE,0.5834,PENNSYLVANIA
CHESTER,0.2381,PENNSYLVANIA
CHESTER,0.2903,PENNSYLVANIA
DELAWARE,0.2454,PENNSYLVANIA
LYCOMING,0.5633,PENNSYLVANIA
ALLEGHENY,0.42,PENNSYLVANIA
MONTGOMERY,0.378,PENNSYLVANIA
WAYNE,0.4899,PENNSYLVANIA
ADAMS,0.4122,PENNSYLVANIA
WASHINGTON,0.3417,PENNSYLVANIA
LYCOMING,0.3797,PENNSYLVANIA
CHESTER,0.3874,PENNSYLVANIA
COLUMBIA,0.7537,PENNSYLVANIA
MONTGOMERY,0.1117,PENNSYLVANIA
MONTGOMERY,0.4052,PENNSYLVANIA
ALLEGHENY,0.2403,PENNSYLVANIA
NORTHAMPTON,0.3683,PENNSYLVANIA
YORK,0.3552,PENNSYLVANIA
CENTRE,0.2536,PENNSYLVANIA
ALLEGHENY,0.7807,PENNSYLVANIA
PHILADELPHIA,0.4179,PENNSYLVANIA
WASHINGTON,0.3522,PENNSYLVANIA
BERKS,0.3521,PENNSYLVANIA
BLAIR,0.4916,PENNSYLVANIA
BERKS,0.2366,PENNSYLVANIA
MONTGOMERY,0.2106,PENNSYLVANIA
HUNTINGDON,0.3578,PENNSYLVANIA
LACKAWANNA,0.2885,PENNSYLVANIA
FAYETTE,0.6076,PENNSYLVANIA
DAUPHIN,0.1531,PENNSYLVANIA
LACKAWANNA,0.2041,PENNSYLVANIA
JEFFERSON,0.3384,PENNSYLVANIA
LYCOMING,0.3867,PENNSYLVANIA
FAYETTE,0.5728,PENNSYLVANIA
BUCKS,0.2165,PENNSYLVANIA
LACKAWANNA,0.3651,PENNSYLVANIA
WESTMORELAND,0.5017,PENNSYLVANIA
LANCASTER,0.2708,PENNSYLVANIA
NORTHUMBERLAND,0.3981,PENNSYLVANIA
PHILADELPHIA,0.3393,PENNSYLVANIA
LACKAWANNA,0.632,PENNSYLVANIA
DAUPHIN,0.2488,PENNSYLVANIA
SOMERSET,0.3757,PENNSYLVANIA
CHESTER,0.4025,PENNSYLVANIA
DELAWARE,0.3557,PENNSYLVANIA
PHILADELPHIA,0.136,PENNSYLVANIA
CHESTER,0.3483,PENNSYLVANIA
ALLEGHENY,0.1533,PENNSYLVANIA
YORK,0.6014,PENNSYLVANIA
MCKEAN,0.4599,PENNSYLVANIA
FRANKLIN,0.5647,PENNSYLVANIA
WASHINGTON,0.4035,PENNSYLVANIA
MIFFLIN,0.4311,PENNSYLVANIA
SCHUYLKILL,0.5052,PENNSYLVANIA
ALLEGHENY,0.427,PENNSYLVANIA
PHILADELPHIA,0.7045,PENNSYLVANIA
YORK,0.4536,PENNSYLVANIA
BEDFORD,0.5456,PENNSYLVANIA
LUZERNE,0.4702,PENNSYLVANIA
BUCKS,0.255,PENNSYLVANIA
CAMBRIA,0.6383,PENNSYLVANIA
ALLEGHENY,0.4084,PENNSYLVANIA
ALLEGHENY,0.5745,PENNSYLVANIA
BUCKS,0.259,PENNSYLVANIA
LAWRENCE,0.5358,PENNSYLVANIA
WESTMORELAND,0.479,PENNSYLVANIA
ALLEGHENY,0.4019,PENNSYLVANIA
WESTMORELAND,0.4779,PENNSYLVANIA
COLUMBIA,0.1951,PENNSYLVANIA
CUMBERLAND,0.3987,PENNSYLVANIA
FAYETTE,0.5888,PENNSYLVANIA
BUCKS,0.1406,PENNSYLVANIA
SOMERSET,0.4267,PENNSYLVANIA
YORK,0.4944,PENNSYLVANIA
DELAWARE,0.3754,PENNSYLVANIA
FAYETTE,0.5261,PENNSYLVANIA
LEBANON,0.3058,PENNSYLVANIA
ALLEGHENY,0.4886,PENNSYLVANIA
ALLEGHENY,0.7085,PENNSYLVANIA
ERIE,0.484,PENNSYLVANIA
WASHINGTON,0.4266,PENNSYLVANIA
WASHINGTON,0.1465,PENNSYLVANIA
PHILADELPHIA,0.3765,PENNSYLVANIA
ARMSTRONG,0.3009,PENNSYLVANIA
CRAWFORD,0.556,PENNSYLVANIA
WESTMORELAND,0.4064,PENNSYLVANIA
MONTGOMERY,0.1906,PENNSYLVANIA
CUMBERLAND,0.5925,PENNSYLVANIA
ADAMS,0.4117,PENNSYLVANIA
LEBANON,0.4909,PENNSYLVANIA
ALLEGHENY,0.0694,PENNSYLVANIA
WASHINGTON,0.3603,PENNSYLVANIA
CRAWFORD,0.4746,PENNSYLVANIA
HUNTINGDON,0.5898,PENNSYLVANIA
ERIE,0.6294,PENNSYLVANIA
WASHINGTON,0.4412,PENNSYLVANIA
BLAIR,0.5368,PENNSYLVANIA
LANCASTER,0.4712,PENNSYLVANIA
HUNTINGDON,0.6115,PENNSYLVANIA
BEAVER,0.4436,PENNSYLVANIA
NORTHAMPTON,0.4772,PENNSYLVANIA
YORK,0.3148,PENNSYLVANIA
DAUPHIN,0.3268,PENNSYLVANIA
WARREN,0.3649,PENNSYLVANIA
LANCASTER,0.2159,PENNSYLVANIA
LACKAWANNA,0.3722,PENNSYLVANIA
LUZERNE,0.4373,PENNSYLVANIA
LANCASTER,0.1272,PENNSYLVANIA
MONROE,0.5097,PENNSYLVANIA
ALLEGHENY,0.3897,PENNSYLVANIA
BERKS,0.2728,PENNSYLVANIA
DELAWARE,0.0522,PENNSYLVANIA
CARBON,0.6818,PENNSYLVANIA
BUCKS,0.3909,PENNSYLVANIA
LANCASTER,0.2655,PENNSYLVANIA
MONTGOMERY,0.2392,PENNSYLVANIA
DELAWARE,0.2099,PENNSYLVANIA
INDIANA,0.578,PENNSYLVANIA
COLUMBIA,0.3051,PENNSYLVANIA
LUZERNE,0.5175,PENNSYLVANIA
ALLEGHENY,0.558,PENNSYLVANIA
BEAVER,0.4461,PENNSYLVANIA
ALLEGHENY,0.2851,PENNSYLVANIA
MONTGOMERY,0.2495,PENNSYLVANIA
ALLEGHENY,0.3379,PENNSYLVANIA
YORK,0.463,PENNSYLVANIA
MONTGOMERY,0.3751,PENNSYLVANIA
CRAWFORD,0.4924,PENNSYLVANIA
LANCASTER,0.2797,PENNSYLVANIA
ALLEGHENY,0.5255,PENNSYLVANIA
LAWRENCE,0.5267,PENNSYLVANIA
ALLEGHENY,0.3917,PENNSYLVANIA
BEDFORD,0.3985,PENNSYLVANIA
LEBANON,0.452,PENNSYLVANIA
YORK,0.4109,PENNSYLVANIA
BUCKS,0.1525,PENNSYLVANIA
ALLEGHENY,0.3316,PENNSYLVANIA
FRANKLIN,0.4201,PENNSYLVANIA
SUSQUEHANNA,0.452,PENNSYLVANIA
DAUPHIN,0.3761,PENNSYLVANIA
CUMBERLAND,0.0883,PENNSYLVANIA
YORK,0.3503,PENNSYLVANIA
LEBANON,0.4597,PENNSYLVANIA
BUCKS,0.2898,PENNSYLVANIA
PERRY,0.3476,PENNSYLVANIA
CARBON,0.4402,PENNSYLVANIA
MONTGOMERY,0.4578,PENNSYLVANIA
CHESTER,0.2295,PENNSYLVANIA
PHILADELPHIA,0.6471,PENNSYLVANIA
DELAWARE,0.4509,PENNSYLVANIA
ALLEGHENY,0.3601,PENNSYLVANIA
CENTRE,0.5568,PENNSYLVANIA
BUTLER,0.6043,PENNSYLVANIA
LEHIGH,0.3957,PENNSYLVANIA
MONTGOMERY,0.3078,PENNSYLVANIA
SUSQUEHANNA,0.5028,PENNSYLVANIA
VENANGO,0.4845,PENNSYLVANIA
ERIE,0.415,PENNSYLVANIA
ALLEGHENY,0.4033,PENNSYLVANIA
CRAWFORD,0.4211,PENNSYLVANIA
NORTHAMPTON,0.2033,PENNSYLVANIA
LUZERNE,0.7167,PENNSYLVANIA
LUZERNE,0.3828,PENNSYLVANIA
DELAWARE,0.4066,PENNSYLVANIA
YORK,0.4115,PENNSYLVANIA
MERCER,0.5793,PENNSYLVANIA
BLAIR,0.1499,PENNSYLVANIA
FRANKLIN,0.5208,PENNSYLVANIA
ALLEGHENY,0.3195,PENNSYLVANIA
BEDFORD,0.5434,PENNSYLVANIA
WASHINGTON,0.6174,PENNSYLVANIA
BUTLER,0.2351,PENNSYLVANIA
CHESTER,0.5459,PENNSYLVANIA
CENTRE,0.4951,PENNSYLVANIA
JEFFERSON,0.3471,PENNSYLVANIA
LAWRENCE,0.5727,PENNSYLVANIA
GREENE,0.4281,PENNSYLVANIA
BERKS,0.3916,PENNSYLVANIA
LUZERNE,0.41,PENNSYLVANIA
WYOMING,0.4443,PENNSYLVANIA
CLINTON,0.5616,PENNSYLVANIA
MONTGOMERY,0.3398,PENNSYLVANIA
SUSQUEHANNA,0.5225,PENNSYLVANIA
ALLEGHENY,0.5924,PENNSYLVANIA
SCHUYLKILL,0.754,PENNSYLVANIA
PHILADELPHIA,0.5977,PENNSYLVANIA
BRADFORD,0.5273,PENNSYLVANIA
LANCASTER,0.3702,PENNSYLVANIA
PIKE,0.4146,PENNSYLVANIA
CAMBRIA,0.4928,PENNSYLVANIA
LAWRENCE,0.4021,PENNSYLVANIA
WAYNE,0.535,PENNSYLVANIA
SCHUYLKILL,0.6525,PENNSYLVANIA
BUCKS,0.4937,PENNSYLVANIA
PHILADELPHIA,0.3348,PENNSYLVANIA
JEFFERSON,0.3961,PENNSYLVANIA
WESTMORELAND,0.416,PENNSYLVANIA
MONROE,0.4248,PENNSYLVANIA
CAMBRIA,0.4779,PENNSYLVANIA
BLAIR,0.6096,PENNSYLVANIA
ALLEGHENY,0.6121,PENNSYLVANIA
MONTGOMERY,0.1923,PENNSYLVANIA
LANCASTER,0.49,PENNSYLVANIA
ALLEGHENY,0.65,PENNSYLVANIA
ALLEGHENY,0.4091,PENNSYLVANIA
MONTGOMERY,0.4155,PENNSYLVANIA
BUCKS,0.4442,PENNSYLVANIA
CUMBERLAND,0.1436,PENNSYLVANIA
BERKS,0.4889,PENNSYLVANIA
MONTGOMERY,0.5113,PENNSYLVANIA
LANCASTER,0.3379,PENNSYLVANIA
ALLEGHENY,0.3909,PENNSYLVANIA
BERKS,0.5619,PENNSYLVANIA
SULLIVAN,0.4326,PENNSYLVANIA
CRAWFORD,0.6657,PENNSYLVANIA
LANCASTER,0.639,PENNSYLVANIA
FULTON,0.5622,PENNSYLVANIA
COLUMBIA,0.436,PENNSYLVANIA
LACKAWANNA,0.3737,PENNSYLVANIA
SUSQUEHANNA,0.5719,PENNSYLVANIA
SCHUYLKILL,0.5748,PENNSYLVANIA
BERKS,0.4672,PENNSYLVANIA
NORTHAMPTON,0.2265,PENNSYLVANIA
BRADFORD,0.7065,PENNSYLVANIA
FRANKLIN,0.2736,PENNSYLVANIA
LANCASTER,0.5449,PENNSYLVANIA
BEAVER,0.5164,PENNSYLVANIA
FAYETTE,0.5128,PENNSYLVANIA
BUTLER,0.5372,PENNSYLVANIA
DELAWARE,0.3257,PENNSYLVANIA
MONTGOMERY,0.3346,PENNSYLVANIA
WESTMORELAND,0.5217,PENNSYLVANIA
ALLEGHENY,0.6065,PENNSYLVANIA
PHILADELPHIA,0.6207,PENNSYLVANIA
CAMBRIA,0.4664,PENNSYLVANIA
PHILADELPHIA,0.3648,PENNSYLVANIA
ALLEGHENY,0.2437,PENNSYLVANIA
BEAVER,0.3856,PENNSYLVANIA
ALLEGHENY,0.3233,PENNSYLVANIA
LEBANON,0.506,PENNSYLVANIA
PHILADELPHIA,0.6226,PENNSYLVANIA
TIOGA,0.4681,PENNSYLVANIA
CENTRE,0.5244,PENNSYLVANIA
PHILADELPHIA,0.1488,PENNSYLVANIA
PHILADELPHIA,0.5449,PENNSYLVANIA
MERCER,0.3807,PENNSYLVANIA
NORTHAMPTON,0.545,PENNSYLVANIA
LEHIGH,0.277,PENNSYLVANIA
ALLEGHENY,0.5897,PENNSYLVANIA
BUCKS,0.2406,PENNSYLVANIA
DELAWARE,0.5861,PENNSYLVANIA
TIOGA,0.3086,PENNSYLVANIA
BERKS,0.4777,PENNSYLVANIA
PHILADELPHIA,0.5834,PENNSYLVANIA
ALLEGHENY,0.6284,PENNSYLVANIA
HUNTINGDON,0.5533,PENNSYLVANIA
BLAIR,0.4955,PENNSYLVANIA
BUCKS,0.4574,PENNSYLVANIA
YORK,0.5577,PENNSYLVANIA
MERCER,0.1628,PENNSYLVANIA
BUCKS,0.1827,PENNSYLVANIA
ALLEGHENY,0.4377,PENNSYLVANIA
WASHINGTON,0.4395,PENNSYLVANIA
PHILADELPHIA,0.2419,PENNSYLVANIA
BERKS,0.2841,PENNSYLVANIA
LANCASTER,0.4239,PENNSYLVANIA
JEFFERSON,0.5016,PENNSYLVANIA
PHILADELPHIA,0.2488,PENNSYLVANIA
LEBANON,0.3042,PENNSYLVANIA
VENANGO,0.5003,PENNSYLVANIA
MIFFLIN,0.4411,PENNSYLVANIA
BUCKS,0.5358,PENNSYLVANIA
DAUPHIN,0.2721,PENNSYLVANIA
SNYDER,0.5955,PENNSYLVANIA
BERKS,0.5157,PENNSYLVANIA
CLARION,0.5173,PENNSYLVANIA
DAUPHIN,0.3352,PENNSYLVANIA
DELAWARE,0.4418,PENNSYLVANIA
ERIE,0.235,PENNSYLVANIA
SNYDER,0.2382,PENNSYLVANIA
CAMBRIA,0.4908,PENNSYLVANIA
PHILADELPHIA,0.4536,PENNSYLVANIA
ARMSTRONG,0.4703,PENNSYLVANIA
MCKEAN,0.5695,PENNSYLVANIA
LEHIGH,0.3277,PENNSYLVANIA
LUZERNE,0.5307,PENNSYLVANIA
BUCKS,0.5995,PENNSYLVANIA
CHESTER,0.1528,PENNSYLVANIA
INDIANA,0.3949,PENNSYLVANIA
WYOMING,0.4525,PENNSYLVANIA
WESTMORELAND,0.1785,PENNSYLVANIA
MONTGOMERY,0.1864,PENNSYLVANIA
ALLEGHENY,0.3344,PENNSYLVANIA
BEAVER,0.5101,PENNSYLVANIA
SOMERSET,0.6026,PENNSYLVANIA
INDIANA,0.8042,PENNSYLVANIA
CRAWFORD,0.4379,PENNSYLVANIA
LUZERNE,0.5246,PENNSYLVANIA
WAYNE,0.5724,PENNSYLVANIA
ALLEGHENY,0.4103,PENNSYLVANIA
ALLEGHENY,0.3015,PENNSYLVANIA
FAYETTE,0.5131,PENNSYLVANIA
LANCASTER,0.3065,PENNSYLVANIA
SCHUYLKILL,0.5754,PENNSYLVANIA
MIFFLIN,0.479,PENNSYLVANIA
NORTHAMPTON,0.5018,PENNSYLVANIA
LACKAWANNA,0.3729,PENNSYLVANIA
WESTMORELAND,0.7192,PENNSYLVANIA
DELAWARE,0.2869,PENNSYLVANIA
PHILADELPHIA,0.3696,PENNSYLVANIA
CENTRE,0.4285,PENNSYLVANIA
BEDFORD,0.5693,PENNSYLVANIA
CUMBERLAND,0.3452,PENNSYLVANIA
MONROE,0.6715,PENNSYLVANIA
NORTHAMPTON,0.5388,PENNSYLVANIA
VENANGO,0.4242,PENNSYLVANIA
MONTGOMERY,0.222,PENNSYLVANIA
LUZERNE,0.6011,PENNSYLVANIA
NORTHAMPTON,0.3948,PENNSYLVANIA
NORTHUMBERLAND,0.3863,PENNSYLVANIA
LEHIGH,0.2821,PENNSYLVANIA
ALLEGHENY,0.1523,PENNSYLVANIA
CARBON,0.5357,PENNSYLVANIA
NORTHUMBERLAND,0.5292,PENNSYLVANIA
MONTGOMERY,0.5239,PENNSYLVANIA
MIFFLIN,0.4283,PENNSYLVANIA
TIOGA,0.4869,PENNSYLVANIA
LANCASTER,0.1049,PENNSYLVANIA
FAYETTE,0.4885,PENNSYLVANIA
FAYETTE,0.6599,PENNSYLVANIA
BLAIR,0.383,PENNSYLVANIA
LANCASTER,0.5427,PENNSYLVANIA
LAWRENCE,0.4619,PENNSYLVANIA
NORTHUMBERLAND,0.5937,PENNSYLVANIA
ALLEGHENY,0.7651,PENNSYLVANIA
BUCKS,0.1893,PENNSYLVANIA
LANCASTER,0.3808,PENNSYLVANIA
VENANGO,0.4808,PENNSYLVANIA
LANCASTER,0.6185,PENNSYLVANIA
MONTGOMERY,0.4018,PENNSYLVANIA
FAYETTE,0.5682,PENNSYLVANIA
HUNTINGDON,0.6649,PENNSYLVANIA
WESTMORELAND,0.4346,PENNSYLVANIA
LANCASTER,0.3374,PENNSYLVANIA
LEBANON,0.2741,PENNSYLVANIA
CRAWFORD,0.6901,PENNSYLVANIA
FAYETTE,0.5109,PENNSYLVANIA
LANCASTER,0.432,PENNSYLVANIA
BEAVER,0.5629,PENNSYLVANIA
ARMSTRONG,0.5976,PENNSYLVANIA
PHILADELPHIA,0.8083,PENNSYLVANIA
