SURVYEAR	FIPST	LEAID	TOTD912	EBS912	DRP912	TOTDPL	AFGEB	AFGR	TOTOHC
2009-10	36	3625740	-3	499	-3.0	116	139	83.5	1
2009-10	36	3625770	-3	2172	-3.0	522	607	86.0	7
2009-10	36	3625800	-3	1052	-3.0	227	276	82.2	2
2009-10	36	3625920	-3	1131	-3.0	295	295	100.0	4
2009-10	36	3625950	-3	1425	-3.0	363	371	97.8	0
2009-10	36	3625980	-3	698	-3.0	163	200	81.5	1
2009-10	36	3626010	218	2778	7.8	450	786	57.3	23
2009-10	36	3626070	-3	407	-3.0	93	99	93.9	0
2009-10	36	3626100	-3	337	-3.0	78	114	68.4	0
2009-10	36	3626130	-3	99	-3.0	18	25	72.0	1
2009-10	36	3626160	-3	544	-3.0	120	132	90.9	2
2009-10	36	3626190	5	119	4.2	27	41	65.9	2
2009-10	36	3626310	-3	934	-3.0	231	266	86.8	7
2009-10	36	3626370	-3	878	-3.0	220	221	99.5	2
2009-10	36	3626400	-3	813	-3.0	171	186	91.9	2
2009-10	36	3626430	-3	427	-3.0	94	105	89.5	9
2009-10	36	3626520	-3	5677	-3.0	1378	1428	96.5	15
2009-10	36	3626580	-3	110	-3.0	24	27	88.9	0
2009-10	36	3626640	-3	85	-3.0	24	26	92.3	0
2009-10	36	3626670	-3	3010	-3.0	691	752	91.9	11
2009-10	36	3626700	-3	498	-3.0	130	150	86.7	4
2009-10	36	3626730	-3	156	-3.0	40	38	100.0	2
2009-10	36	3626760	-3	735	-3.0	165	188	87.8	7
2009-10	36	3626840	-3	889	-3.0	204	205	99.5	1
2009-10	36	3626850	-3	383	-3.0	93	109	85.3	4
2009-10	36	3626880	15	341	4.4	79	99	79.8	1
2009-10	36	3626940	-3	588	-3.0	149	156	95.5	5
2009-10	36	3627000	32	544	5.9	106	126	84.1	7
2009-10	36	3627060	-3	3309	-3.0	760	772	98.4	1
2009-10	36	3627120	-3	417	-3.0	109	123	88.6	2
2009-10	36	3627150	-3	629	-3.0	159	176	90.3	6
2009-10	36	3627180	-3	1011	-3.0	253	258	98.1	1
2009-10	36	3627210	-3	1849	-3.0	426	484	88.0	7
2009-10	36	3627240	-3	1030	-3.0	199	255	78.0	4
2009-10	36	3627300	-3	1851	-3.0	467	478	97.7	7
2009-10	36	3627330	-3	101	-3.0	22	26	84.6	1
2009-10	36	3627360	-3	338	-3.0	78	97	80.4	4
2009-10	36	3627450	-3	1094	-3.0	261	261	100.0	1
2009-10	36	3627540	-3	593	-3.0	141	145	97.2	3
2009-10	36	3627570	-3	259	-3.0	58	83	69.9	0
2009-10	36	3627620	-3	322	-3.0	97	97	100.0	0
2009-10	36	3627660	-3	473	-3.0	125	136	91.9	4
2009-10	36	3627750	-3	338	-3.0	67	87	77.0	4
2009-10	36	3627780	-3	1416	-3.0	372	415	89.6	7
2009-10	36	3627810	183	2556	7.2	529	689	76.8	19
2009-10	36	3627900	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3627930	-3	131	-3.0	28	37	75.7	2
2009-10	36	3627960	-3	349	-3.0	53	86	61.6	3
2009-10	36	3627980	-3	313	-3.0	-1	60	-1.0	-2
2009-10	36	3627990	-3	96	-3.0	16	19	84.2	1
2009-10	36	3628020	-3	136	-3.0	29	34	85.3	1
2009-10	36	3628050	-3	940	-3.0	221	243	90.9	3
2009-10	36	3628110	-3	410	-3.0	101	108	93.5	1
2009-10	36	3628140	-3	161	-3.0	41	43	95.3	0
2009-10	36	3628200	-3	2520	-3.0	630	645	97.7	3
2009-10	36	3628320	-3	1495	-3.0	332	360	92.2	2
2009-10	36	3628380	-3	637	-3.0	163	181	90.1	2
2009-10	36	3628500	-3	1223	-3.0	293	321	91.3	10
2009-10	36	3628560	-3	2188	-3.0	539	543	99.3	9
2009-10	36	3628590	1015	5840	17.4	873	1632	53.5	67
2009-10	36	3628620	-3	531	-3.0	129	177	72.9	6
2009-10	36	3628650	-3	826	-3.0	191	226	84.5	6
2009-10	36	3628680	15	310	4.8	62	77	80.5	1
2009-10	36	3628710	-3	341	-3.0	84	99	84.8	0
2009-10	36	3628740	-3	657	-3.0	144	173	83.2	6
2009-10	36	3628800	-3	120	-3.0	23	24	95.8	0
2009-10	36	3628890	-3	377	-3.0	76	94	80.9	9
2009-10	36	3628950	90	1372	6.6	294	348	84.5	9
2009-10	36	3628980	-3	452	-3.0	105	117	89.7	1
2009-10	36	3629040	-3	280	-3.0	62	77	80.5	2
2009-10	36	3629070	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3629130	-3	392	-3.0	96	105	91.4	2
2009-10	36	3629160	17	295	5.8	64	92	69.6	0
2009-10	36	3629190	-3	387	-3.0	85	67	100.0	3
2009-10	36	3629240	29	372	7.8	70	100	70.0	4
2009-10	36	3629250	-3	304	-3.0	85	100	85.0	3
2009-10	36	3629280	-3	2129	-3.0	412	548	75.2	5
2009-10	36	3629370	206	2661	7.7	487	752	64.8	32
2009-10	36	3629400	-3	408	-3.0	102	108	94.4	1
2009-10	36	3629430	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3629460	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3629490	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3629520	-3	3070	-3.0	734	732	100.0	10
2009-10	36	3629610	-3	1262	-3.0	331	345	95.9	6
2009-10	36	3629640	-3	1251	-3.0	270	278	97.1	3
2009-10	36	3629670	-3	378	-3.0	90	91	98.9	2
2009-10	36	3629760	-2	-2	-2.0	-1	-2	-1.0	-2
2009-10	36	3629790	-3	1233	-3.0	251	290	86.6	3
2009-10	36	3629820	-3	352	-3.0	92	100	92.0	4
2009-10	36	3629850	-3	1157	-3.0	283	282	100.0	1
2009-10	36	3629880	-3	4271	-3.0	938	1066	88.0	19
2009-10	36	3629910	-3	264	-3.0	60	72	83.3	4
2009-10	36	3629940	-3	319	-3.0	64	83	77.1	3
2009-10	36	3629970	-3	1578	-3.0	392	392	100.0	0
2009-10	36	3630030	-3	1573	-3.0	371	391	94.9	3
2009-10	36	3630060	-3	252	-3.0	52	67	77.6	0
2009-10	36	3630120	81	1207	6.7	229	338	67.8	9
2009-10	36	3630160	-3	296	-3.0	74	86	86.0	9
2009-10	36	3630210	20	417	4.8	89	84	100.0	3
2009-10	36	3630240	-3	428	-3.0	91	103	88.3	5
2009-10	36	3630270	25	549	4.6	118	154	76.6	1
2009-10	36	3630330	-3	836	-3.0	204	219	93.2	2
2009-10	36	3630360	-3	2917	-3.0	711	727	97.8	9
2009-10	36	3630390	-3	254	-3.0	41	59	69.5	3
2009-10	36	3630420	-3	289	-3.0	73	82	89.0	2
2009-10	36	3630450	-3	70	-3.0	21	12	100.0	1
2009-10	36	3630480	-3	450	-3.0	107	132	81.1	6
2009-10	36	3630540	-3	1531	-3.0	375	386	97.2	5
2009-10	36	3630600	-3	267	-3.0	63	77	81.8	6
2009-10	36	3630630	-3	1651	-3.0	385	397	97.0	8
2009-10	36	3630660	-3	916	-3.0	223	209	100.0	6
2009-10	36	3630690	-3	1840	-3.0	456	469	97.2	4
2009-10	36	3630760	-3	51	-3.0	-1	-2	-1.0	0
2009-10	36	3630780	134	2384	5.6	577	654	88.2	19
2009-10	36	3630900	-3	143	-3.0	45	50	90.0	0
2009-10	36	3630930	-3	446	-3.0	102	117	87.2	4
2009-10	36	3630960	-3	1174	-3.0	255	282	90.4	6
2009-10	36	3630990	-3	272	-3.0	53	71	74.6	1
2009-10	36	3631020	-3	973	-3.0	220	223	98.7	0
2009-10	36	3631050	-3	361	-3.0	85	93	91.4	1
2009-10	36	3631080	-3	86	-3.0	23	22	100.0	1
2009-10	36	3631170	-3	238	-3.0	58	66	87.9	4
2009-10	36	3631200	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3631260	-3	2213	-3.0	482	553	87.2	11
2009-10	36	3631290	-3	268	-3.0	59	75	78.7	2
2009-10	36	3631320	-3	1181	-3.0	276	310	89.0	6
2009-10	36	3631350	-3	88	-3.0	23	23	100.0	1
2009-10	36	3631380	-3	436	-3.0	107	136	78.7	4
2009-10	36	3631410	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3631440	-3	407	-3.0	95	109	87.2	1
2009-10	36	3631470	-3	3514	-3.0	813	834	97.5	14
2009-10	36	3631500	-3	91	-3.0	23	26	88.5	2
2009-10	36	3631560	-3	435	-3.0	96	107	89.7	2
2009-10	36	3631590	9	140	6.4	27	41	65.9	3
2009-10	36	3631710	-3	1076	-3.0	291	265	100.0	3
2009-10	36	3631740	-3	119	-3.0	23	31	74.2	3
2009-10	36	3631800	25	563	4.4	109	180	60.6	12
2009-10	36	3631830	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3631860	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3631920	387	6814	5.7	1257	1935	65.0	75
2009-10	36	3631950	-3	292	-3.0	69	77	89.6	2
2009-10	36	3631980	-3	1397	-3.0	358	360	99.4	5
2009-10	36	3632010	-3	293	-3.0	54	70	77.1	3
2009-10	36	3680100	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680140	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680150	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680180	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680220	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680260	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680280	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680300	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680320	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680340	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680400	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680420	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680440	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680460	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680480	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680500	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680520	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680540	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680560	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680580	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680600	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680620	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680640	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680660	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680680	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680700	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680720	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680740	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680780	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680820	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680860	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680880	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680900	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680920	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680940	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	36	3680960	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700001	-4	0	-4.0	19	-2	-2.0	7
2009-10	37	3700002	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700011	-3	16149	-3.0	3416	4354	78.5	37
2009-10	37	3700012	522	7035	7.4	1281	1786	71.7	20
2009-10	37	3700016	1	10	10.0	-1	5	-1.0	0
2009-10	37	3700017	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700020	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700021	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700022	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700023	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700025	-3	77	-3.0	21	25	84.0	0
2009-10	37	3700026	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700027	4	68	5.9	12	26	46.2	0
2009-10	37	3700028	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700029	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700030	364	6779	5.4	1367	1848	74.0	9
2009-10	37	3700031	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700032	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700033	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700034	-3	214	-3.0	42	70	60.0	0
2009-10	37	3700035	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700038	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700040	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700041	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700043	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700045	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700046	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700049	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700050	-3	161	-3.0	31	44	70.5	0
2009-10	37	3700051	47	129	36.4	45	-2	-2.0	0
2009-10	37	3700052	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700053	-3	181	-3.0	42	34	100.0	0
2009-10	37	3700054	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700055	-3	223	-3.0	25	51	49.0	0
2009-10	37	3700062	-3	283	-3.0	53	56	94.6	0
2009-10	37	3700063	-3	264	-3.0	111	39	100.0	0
2009-10	37	3700064	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700068	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700069	-3	347	-3.0	64	73	87.7	0
2009-10	37	3700070	-3	233	-3.0	36	47	76.6	0
2009-10	37	3700074	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700077	5	35	14.3	6	10	60.0	0
2009-10	37	3700078	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700081	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700083	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700084	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700085	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700086	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700088	-2	-2	-2.0	-2	17	-2.0	-2
2009-10	37	3700089	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700090	86	1665	5.2	331	431	76.8	5
2009-10	37	3700091	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700093	-1	261	-1.0	48	61	78.7	0
2009-10	37	3700096	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700097	-3	539	-3.0	131	-2	-2.0	0
2009-10	37	3700098	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700099	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700101	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700102	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700103	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700104	-3	137	-3.0	18	32	56.3	0
2009-10	37	3700105	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700106	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700107	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700108	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700109	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700110	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700111	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700112	-3	279	-3.0	38	62	61.3	0
2009-10	37	3700113	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700114	6	106	5.7	30	-2	-2.0	0
2009-10	37	3700115	6	37	16.2	7	16	43.8	0
2009-10	37	3700116	-3	85	-3.0	16	20	80.0	0
2009-10	37	3700117	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700118	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700119	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700120	-3	479	-3.0	118	140	84.3	0
2009-10	37	3700121	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700122	63	245	25.7	92	-2	-2.0	0
2009-10	37	3700123	-3	302	-3.0	53	75	70.7	0
2009-10	37	3700124	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700126	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700127	-3	412	-3.0	39	-2	-2.0	0
2009-10	37	3700128	-3	290	-3.0	62	-2	-2.0	0
2009-10	37	3700129	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700130	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700131	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700132	-3	81	-3.0	21	-2	-2.0	0
2009-10	37	3700133	-2	-2	-2.0	-2	38	-2.0	-2
2009-10	37	3700134	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700135	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700136	7	112	6.3	21	-2	-2.0	0
2009-10	37	3700137	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700138	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700139	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700140	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700141	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700142	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700143	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700144	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700145	-3	330	-3.0	32	-2	-2.0	0
2009-10	37	3700146	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700147	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700148	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700152	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700153	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	37	3700154	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700156	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700157	-4	0	-4.0	-1	-2	-1.0	-2
2009-10	37	3700159	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700160	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700166	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700167	-4	-2	-4.0	-2	-2	-2.0	-2
2009-10	37	3700168	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700170	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700171	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700173	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700174	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700175	-3	260	-3.0	25	-2	-2.0	0
2009-10	37	3700176	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700178	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700180	62	1224	5.1	237	324	73.1	3
2009-10	37	3700210	45	920	4.9	194	247	78.5	2
2009-10	37	3700240	72	1294	5.6	286	388	73.7	1
2009-10	37	3700270	56	1158	4.8	219	292	75.0	5
2009-10	37	3700300	-3	670	-3.0	160	210	76.2	3
2009-10	37	3700314	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700315	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	37	3700330	142	2170	6.5	491	637	77.1	8
2009-10	37	3700360	41	938	4.4	191	267	71.5	4
2009-10	37	3700390	88	1525	5.8	303	429	70.6	2
2009-10	37	3700420	165	3602	4.6	714	948	75.3	5
2009-10	37	3700450	389	7957	4.9	1612	2122	76.0	14
2009-10	37	3700480	-3	4377	-3.0	1000	1195	83.7	7
2009-10	37	3700530	368	8189	4.5	1630	2060	79.1	10
2009-10	37	3700580	199	3958	5.0	772	1059	72.9	5
2009-10	37	3700600	-3	588	-3.0	131	147	89.1	4
2009-10	37	3700630	-3	2645	-3.0	580	725	80.0	4
2009-10	37	3700660	48	968	5.0	214	298	71.8	2
2009-10	37	3700690	-3	5462	-3.0	1266	1470	86.1	8
2009-10	37	3700720	-3	3657	-3.0	821	909	90.3	4
2009-10	37	3700750	136	2208	6.2	456	596	76.5	3
2009-10	37	3700780	-3	1141	-3.0	277	320	86.6	1
2009-10	37	3700840	48	760	6.3	162	218	74.3	0
2009-10	37	3700870	-3	397	-3.0	99	124	79.8	1
2009-10	37	3700900	324	5009	6.5	981	1406	69.8	11
2009-10	37	3700930	46	770	6.0	170	238	71.4	2
2009-10	37	3700960	-3	2020	-3.0	385	557	69.1	8
2009-10	37	3701080	54	1211	4.5	250	322	77.6	1
2009-10	37	3701110	-3	1502	-3.0	354	390	90.8	1
2009-10	37	3701140	271	6168	4.4	1321	1744	75.7	6
2009-10	37	3701170	100	1929	5.2	424	543	78.1	1
2009-10	37	3701200	122	2383	5.1	448	710	63.1	5
2009-10	37	3701260	449	9903	4.5	2006	2647	75.8	22
2009-10	37	3701320	116	2212	5.2	509	657	77.5	14
2009-10	37	3701380	-3	371	-3.0	81	96	84.4	0
2009-10	37	3701500	789	15364	5.1	3196	4107	77.8	34
2009-10	37	3701530	139	2456	5.7	527	640	82.3	8
2009-10	37	3701620	609	9657	6.3	2004	2719	73.7	9
2009-10	37	3701680	-3	598	-3.0	127	174	73.0	0
2009-10	37	3701770	-3	355	-3.0	76	88	86.4	0
2009-10	37	3701800	162	2726	5.9	534	741	72.1	12
2009-10	37	3701830	45	937	4.8	169	280	60.4	5
2009-10	37	3701920	-3	22465	-3.0	4817	5660	85.1	42
2009-10	37	3701950	84	1320	6.4	270	422	64.0	2
2009-10	37	3702010	238	5569	4.3	1053	1443	73.0	15
2009-10	37	3702040	103	2397	4.3	494	649	76.1	3
2009-10	37	3702100	-3	3870	-3.0	802	948	84.6	2
2009-10	37	3702160	-3	970	-3.0	220	294	74.8	5
2009-10	37	3702190	83	1203	6.9	267	369	72.4	1
2009-10	37	3702250	91	1910	4.8	288	480	60.0	5
2009-10	37	3702280	-3	182	-3.0	43	64	67.2	0
2009-10	37	3702310	-3	6870	-3.0	1547	1762	87.8	7
2009-10	37	3702340	81	1021	7.9	227	286	79.4	2
2009-10	37	3702370	485	8712	5.6	1707	2240	76.2	24
2009-10	37	3702400	16	363	4.4	73	118	61.9	2
2009-10	37	3702430	88	1383	6.4	257	335	76.7	2
2009-10	37	3702560	172	2861	6.0	535	755	70.9	3
2009-10	37	3702610	185	3058	6.0	616	886	69.5	16
2009-10	37	3702640	38	806	4.7	151	232	65.1	4
2009-10	37	3702680	184	3799	4.8	822	995	82.6	3
2009-10	37	3702760	69	1339	5.2	291	344	84.6	1
2009-10	37	3702820	56	758	7.4	146	205	71.2	1
2009-10	37	3702880	-3	1130	-3.0	252	335	75.2	8
2009-10	37	3702940	114	1882	6.1	359	491	73.1	4
2009-10	37	3702970	1984	37445	5.3	7363	10475	70.3	121
2009-10	37	3703000	34	672	5.1	137	189	72.5	2
2009-10	37	3703060	63	1247	5.1	279	371	75.2	2
2009-10	37	3703090	-3	3860	-3.0	844	992	85.1	8
2009-10	37	3703120	-3	1611	-3.0	389	439	88.6	1
2009-10	37	3703210	-3	517	-3.0	128	159	80.5	0
2009-10	37	3703270	361	5204	6.9	1075	1430	75.2	21
2009-10	37	3703310	-3	4300	-3.0	851	1147	74.2	20
2009-10	37	3703330	351	7479	4.7	1475	1897	77.8	29
2009-10	37	3703360	-3	916	-3.0	181	207	87.4	9
2009-10	37	3703420	-3	774	-3.0	182	262	69.5	3
2009-10	37	3703450	313	6691	4.7	1538	1815	84.7	19
2009-10	37	3703480	-3	2220	-3.0	469	563	83.3	2
2009-10	37	3703510	-3	544	-3.0	134	149	89.9	2
2009-10	37	3703540	-3	1793	-3.0	365	499	73.1	14
2009-10	37	3703570	-3	2588	-3.0	541	682	79.3	7
2009-10	37	3703600	-3	544	-3.0	119	148	80.4	2
2009-10	37	3703630	108	1582	6.8	320	483	66.3	7
2009-10	37	3703720	-3	770	-3.0	166	198	83.8	7
2009-10	37	3703780	351	5442	6.4	1052	1492	70.5	9
2009-10	37	3703870	-3	2327	-3.0	473	661	71.6	2
2009-10	37	3703900	65	866	7.5	195	262	74.4	5
2009-10	37	3703930	371	6775	5.5	1462	1905	76.7	17
2009-10	37	3703990	264	4299	6.1	848	1126	75.3	15
2009-10	37	3704050	270	6322	4.3	1346	1745	77.1	7
2009-10	37	3704080	161	2909	5.5	628	817	76.9	1
2009-10	37	3704140	151	2386	6.3	470	615	76.4	3
2009-10	37	3704200	90	1919	4.7	414	559	74.1	4
2009-10	37	3704320	171	2832	6.0	590	800	73.8	7
2009-10	37	3704380	117	2253	5.2	475	617	77.0	1
2009-10	37	3704410	147	2589	5.7	492	697	70.6	5
2009-10	37	3704440	42	632	6.6	123	218	56.4	1
2009-10	37	3704500	41	708	5.8	143	219	65.3	1
2009-10	37	3704530	53	1178	4.5	277	350	79.1	1
2009-10	37	3704590	-3	171	-3.0	46	55	83.6	3
2009-10	37	3704620	-3	10838	-3.0	2179	2485	87.7	13
2009-10	37	3704650	171	2290	7.5	465	707	65.8	9
2009-10	37	3704720	-3	40225	-3.0	8375	9848	85.0	69
2009-10	37	3704740	65	822	7.9	180	249	72.3	3
2009-10	37	3704800	-3	592	-3.0	138	180	76.7	3
2009-10	37	3704830	-3	1422	-3.0	334	386	86.5	1
2009-10	37	3704880	302	5557	5.4	1177	1545	76.2	22
2009-10	37	3704890	12	292	4.1	69	97	71.1	0
2009-10	37	3704920	38	655	5.8	145	219	66.2	1
2009-10	37	3704950	167	2891	5.8	578	791	73.1	3
2009-10	37	3705020	211	3562	5.9	674	992	67.9	9
2009-10	37	3705040	-3	1878	-3.0	381	483	78.9	3
2009-10	37	3705070	47	751	6.3	151	189	79.9	2
2009-10	38	3800004	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	38	3800005	-3	51	-3.0	5	11	45.5	-2
2009-10	38	3800006	-4	4	-4.0	-1	2	-1.0	-2
2009-10	38	3800014	-3	3368	-3.0	769	812	94.7	-2
2009-10	38	3800015	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	38	3800016	-3	55	-3.0	15	14	100.0	-2
2009-10	38	3800017	-3	117	-3.0	26	26	100.0	-2
2009-10	38	3800018	-3	128	-3.0	25	35	71.4	-2
2009-10	38	3800021	-3	757	-3.0	167	203	82.3	-2
2009-10	38	3800023	-3	52	-3.0	12	13	92.3	-2
2009-10	38	3800024	-3	38	-3.0	8	7	100.0	-2
2009-10	38	3800025	-3	214	-3.0	45	46	97.8	-2
2009-10	38	3800027	-3	45	-3.0	9	11	81.8	-2
